COMMON NAME,SCIENTIFIC NAME,OBSERVATION COUNT,COUNTRY,COUNTRY_CODE,STATE_PROVINCE,SUBNATIONAL1_CODE,COUNTY,SUBNATIONAL2_CODE,BCR CODE,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L257959,H,47.4066334,-122.2595633,5/30/09,10:00:00,obsr169860,60,1.207,,4,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L257959,H,47.4066334,-122.2595633,5/30/09,9:00:00,obsr188524,90,1.609,,4,0
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L2148762,P,47.6630065,-122.1146411,5/23/09,11:00:00,obsr287392,,,,1,0
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/28/09,5:30:00,obsr22459,300,,161.8743,20,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/21/09,5:30:00,obsr22459,300,,161.8743,21,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L162766,H,47.65424,-122.29137,5/10/09,7:15:00,obsr107483,135,3.219,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/21/09,5:50:00,obsr171915,310,,129.4994,10,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/21/09,4:30:00,obsr124466,330,4.828,,19,1
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/28/09,,obsr58269,,,,1,0
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/28/09,5:30:00,obsr146271,270,,24.2811,14,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/23/09,8:00:00,obsr97255,,,,2,1
Lazuli Bunting,Passerina amoena,3,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/28/09,5:30:00,obsr124466,270,4.023,,18,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L162766,H,47.65424,-122.29137,6/6/09,9:15:00,obsr107483,75,3.219,,1,1
Lazuli Bunting,Passerina amoena,6,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,6/13/09,7:30:00,obsr240895,120,3.219,,2,1
Lazuli Bunting,Passerina amoena,3,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/11/09,4:00:00,obsr124466,360,4.023,,11,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L725211,P,47.5240404,-121.8066645,6/11/09,10:40:00,obsr146271,60,,8.0937,2,1
Lazuli Bunting,Passerina amoena,4,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,6/11/09,7:00:00,obsr50351,60,0.805,,1,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/11/09,5:30:00,obsr146271,270,,24.2811,12,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,6/11/09,7:00:00,obsr107483,180,3.219,,2,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,6/16/09,10:00:00,obsr61419,20,0.402,,,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,6/16/09,7:00:00,obsr18326,75,0.805,,,1
Lazuli Bunting,Passerina amoena,5,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,6/13/09,9:00:00,obsr124466,120,,8.0937,,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L304860,H,47.6404972,-121.9264226,6/13/09,11:30:00,obsr146271,60,,8.0937,2,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L304860,H,47.6404972,-121.9264226,6/13/09,11:30:00,obsr124466,60,,8.0937,2,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,6/10/09,18:30:00,obsr18326,60,0.805,,1,1
Lazuli Bunting,Passerina amoena,5,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,6/14/09,6:50:00,obsr141514,120,3.219,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L735937,P,47.682061,-121.939702,6/12/09,13:00:00,obsr146271,120,3.219,,3,1
Lazuli Bunting,Passerina amoena,5,United States,US,Washington,US-WA,King,US-WA-033,5,L725211,P,47.5240404,-121.8066645,6/13/09,9:00:00,obsr146271,120,,8.0937,,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/25/09,5:30:00,obsr22459,300,,161.8743,13,1
Lazuli Bunting,Passerina amoena,3,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/4/09,5:30:00,obsr22459,300,,161.8743,12,1
Lazuli Bunting,Passerina amoena,5,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/18/09,5:30:00,obsr22459,300,,161.8743,15,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,6/19/09,11:00:00,obsr100831,120,1.609,,1,1
Lazuli Bunting,Passerina amoena,6,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/18/09,4:30:00,obsr124466,330,3.219,,11,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/18/09,5:30:00,obsr146271,240,,24.2811,,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L162766,H,47.65424,-122.29137,6/17/09,5:00:00,obsr4911,180,1.609,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L739326,P,47.3004204,-122.2497869,6/17/09,13:20:00,obsr50351,15,,,1,1
Lazuli Bunting,Passerina amoena,4,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/11/09,5:30:00,obsr22459,300,,161.8743,12,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/25/09,5:30:00,obsr146271,240,,24.2811,12,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/25/09,4:30:00,obsr124466,330,4.023,,12,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L162766,H,47.65424,-122.29137,6/24/09,5:40:00,obsr141514,80,5.23,,1,1
Lazuli Bunting,Passerina amoena,10,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,6/27/09,9:00:00,obsr240895,240,8.047,,2,1
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,6/10/09,,obsr131113,,,,,0
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/27/09,8:00:00,obsr49298,180,3.219,,70,1
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,6/11/09,11:00:00,obsr202620,180,3.219,,1,0
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,6/12/09,7:30:00,obsr97255,,,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/18/09,6:00:00,obsr97255,,,,2,1
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/27/09,8:00:00,obsr141903,180,3.219,,70,1
Lazuli Bunting,Passerina amoena,4,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,6/13/09,6:15:00,obsr141933,180,1.609,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,6/21/09,10:00:00,obsr339747,210,,,2,0
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,7/16/09,5:30:00,obsr22459,300,,161.8743,10,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,7/2/09,5:30:00,obsr22459,300,,161.8743,10,1
Lazuli Bunting,Passerina amoena,3,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,7/30/09,6:00:00,obsr22459,300,,161.8743,8,1
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,7/4/09,,obsr195717,,,,,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,7/9/09,5:30:00,obsr22459,300,,161.8743,8,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,7/2/09,5:30:00,obsr124466,270,3.219,,10,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L416332,H,47.4190282,-122.2763085,7/11/09,16:00:00,obsr107483,30,0.805,,1,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,7/9/09,4:30:00,obsr124466,315,3.219,,8,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,7/13/09,,obsr210144,,,,,0
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,7/16/09,5:30:00,obsr146271,270,,24.2811,8,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,7/16/09,4:30:00,obsr124466,315,3.219,,8,1
Lazuli Bunting,Passerina amoena,3,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,7/30/09,6:00:00,obsr184835,240,3.219,,8,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,7/30/09,4:30:00,obsr124466,330,3.219,,8,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L257959,H,47.4066334,-122.2595633,7/19/09,8:20:00,obsr58220,240,,122.2151,7,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,8/13/09,4:30:00,obsr124466,330,3.219,,9,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,8/13/09,6:00:00,obsr146271,300,,24.2811,7,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,8/13/09,6:00:00,obsr22459,300,,161.8743,9,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L885738,P,47.6640001,-121.9228363,5/29/10,8:00:00,obsr107483,165,24.14,,1,1
Lazuli Bunting,Passerina amoena,3,United States,US,Washington,US-WA,King,US-WA-033,5,L885738,P,47.6640001,-121.9228363,5/30/10,7:00:00,obsr107483,570,48.279,,8,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,5/23/10,14:30:00,obsr97255,150,2.414,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/21/10,,obsr22459,,,,1,0
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L732157,P,47.658745,-122.4182162,6/5/10,6:55:00,obsr169860,145,1.609,,4,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/3/10,4:00:00,obsr124466,345,4.828,,14,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L2228431,P,47.542376,-121.871602,6/1/10,8:00:00,obsr107618,10,,,1,0
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/3/10,5:30:00,obsr22459,360,,161.8743,16,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/12/10,,obsr22459,,,,2,0
Lazuli Bunting,Passerina amoena,3,United States,US,Washington,US-WA,King,US-WA-033,5,L162766,H,47.65424,-122.29137,6/7/10,10:05:00,obsr107483,50,1.609,,1,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L257950,H,47.3284365,-122.2431564,6/8/10,8:30:00,obsr184835,30,,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/10/10,5:30:00,obsr124466,210,4.828,,12,1
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L257959,H,47.4066334,-122.2595633,6/13/10,6:30:00,obsr210144,60,1.609,,,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/22/10,9:00:00,obsr117659,120,3.219,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/21/10,6:30:00,obsr205538,60,1.609,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L889092,P,47.3664551,-122.2591209,7/11/10,7:15:00,obsr107483,120,16.093,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L257950,H,47.3284365,-122.2431564,7/17/10,14:00:00,obsr107483,40,0.805,,1,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L257950,H,47.3284365,-122.2431564,7/18/10,9:30:00,obsr97255,90,1.609,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L257950,H,47.3284365,-122.2431564,7/25/10,9:00:00,obsr184835,60,,3.2375,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L839469,P,47.3762272,-121.8687737,5/7/11,19:38:00,obsr195717,100,,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L465553,P,47.7740331,-122.3849192,5/19/11,,obsr94599,3,,,1,0
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L465553,P,47.7740331,-122.3849192,5/19/11,,obsr129785,3,,,1,0
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/26/11,5:30:00,obsr223264,240,4.828,,10,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/26/11,5:30:00,obsr146271,330,,56.656,8,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/26/11,5:30:00,obsr97255,140,2.012,,11,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/26/11,5:30:00,obsr124466,270,4.023,,10,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L1160841,T,47.37562,-121.86822,5/21/11,,obsr195717,,,,,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L1188357,P,47.6980631,-121.9884109,5/28/11,9:30:00,obsr19320,210,64.374,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L1188357,P,47.6980631,-121.9884109,5/28/11,9:30:00,obsr275012,210,64.374,,2,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/26/11,5:30:00,obsr22459,350,,161.8743,8,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/16/11,5:30:00,obsr146271,300,,72.8434,8,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,6/12/11,11:40:00,obsr171915,60,2.414,,2,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,6/19/11,8:45:00,obsr240895,135,6.437,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,6/16/11,4:00:00,obsr124466,360,4.023,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/23/11,14:00:00,obsr137966,120,4.023,,1,1
Lazuli Bunting,Passerina amoena,4,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/19/11,15:00:00,obsr272103,60,3.219,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,6/23/11,11:15:00,obsr61419,45,1.609,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,6/26/11,7:00:00,obsr124466,180,4.023,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/11/11,9:45:00,obsr292809,60,1.609,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L257959,H,47.4066334,-122.2595633,6/26/11,8:00:00,obsr201220,240,3.219,,3,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,6/26/11,7:00:00,obsr34175,120,1.609,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/30/11,5:30:00,obsr146271,300,,64.7497,12,0
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L785761,P,47.5226276,-121.8054843,6/15/11,8:45:00,obsr195629,225,4.828,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L799190,P,47.6701559,-122.1102905,6/30/11,8:40:00,obsr196219,90,2.414,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L799190,P,47.6701559,-122.1102905,6/30/11,8:40:00,obsr195629,90,2.414,,1,1
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L514231,H,47.6829127,-121.9239418,6/25/11,,obsr6441,,,,2,1
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L257959,H,47.4066334,-122.2595633,6/5/11,16:00:00,obsr277982,180,1.609,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/7/11,7:30:00,obsr107483,195,2.414,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/6/11,6:30:00,obsr205538,30,,,1,0
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L257959,H,47.4066334,-122.2595633,6/5/11,16:00:00,obsr179104,180,1.609,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,6/9/11,11:45:00,obsr107483,105,2.414,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/16/11,4:30:00,obsr22459,360,,161.8743,10,1
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/19/11,,obsr22459,,,,1,0
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/18/11,,obsr22459,,,,1,0
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L416332,H,47.4190282,-122.2763085,6/13/11,,obsr210144,,,,,0
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/11/11,8:30:00,obsr205538,180,3.219,,2,1
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/6/11,,obsr22459,,,,1,0
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/2/11,4:30:00,obsr22459,360,,161.8743,8,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/30/11,4:30:00,obsr22459,330,,161.8743,11,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,6/2/11,4:30:00,obsr50136,360,,161.8743,8,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,7/4/11,8:30:00,obsr275677,90,3.219,,2,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,7/4/11,17:46:00,obsr275718,105,3.058,0.7689,2,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,7/31/11,14:00:00,obsr124466,90,2.414,,5,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,7/4/11,11:45:00,obsr124466,90,2.414,,2,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L735303,H,47.523852,-121.7963326,7/4/11,11:45:00,obsr107483,90,2.414,,2,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,7/4/11,17:46:00,obsr204514,105,3.058,0.7689,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,7/1/11,8:00:00,obsr124466,180,4.023,,1,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,7/10/11,4:30:00,obsr124466,480,4.828,,3,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,7/7/11,4:00:00,obsr124466,285,4.023,,1,1
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L162766,H,47.65424,-122.29137,7/10/11,15:00:00,obsr179104,210,3.219,,2,1
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L162766,H,47.65424,-122.29137,7/10/11,15:00:00,obsr277982,210,3.219,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L257959,H,47.4066334,-122.2595633,7/15/11,,obsr195717,,,,,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,7/21/11,4:45:00,obsr124466,315,4.828,,4,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,7/15/11,,obsr725950,,,,1,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/24/12,4:30:00,obsr22459,400,,161.8743,6,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/24/12,18:45:00,obsr97255,110,3.219,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L257959,H,47.4066334,-122.2595633,5/24/12,8:30:00,obsr210144,45,1.609,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/24/12,10:50:00,obsr303117,120,3.138,,1,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,,L128530,H,47.663868,-122.4215317,5/26/12,5:00:00,obsr179104,345,8.047,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/26/12,7:00:00,obsr205538,135,1.609,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/25/12,5:40:00,obsr97255,200,3.219,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,5/13/12,6:30:00,obsr34175,180,1.609,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,5/14/12,7:30:00,obsr124466,60,1.609,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L257959,H,47.4066334,-122.2595633,5/27/12,7:45:00,obsr97255,15,0.161,,2,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/24/12,7:15:00,obsr205538,180,1.609,,8,0
